RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021
394404,10,"Boston, MA",Msa,MA,231535,232827,234080,236280,238469,240814,243886,247514,251382,255352,259267,263265,266679,269746,272786,276091,279294,282513,285847,289438,292963,296911,300656,303972,306333,308493,310856,313401,315938,318497,321306,324489,328104,332870,337405,341640,344673,347855,351227,354953,358423,361221,362856,364558,366581,369036,371550,373995,376508,379166,381926,384882,387562,389997,392476,395015,398334,401583,404800,407211,409405,412511,415545,418993,421725,422999,423728,423549,424822,425698,426476,425998,425487,424123,423209,422465,421723,420473,417642,415105,411852,409124,406027,403902,402512,401534,400859,399969,399054,397738,396230,394796,393353,391469,389402,387328,385366,383006,380868,378837,377197,375340,373151,370794,367984,364785,361807,359135,357221,355328,352942,351164,350227,350224,350102,349749,349307,348958,349081,350219,351723,353434,354619,355786,356434,356848,356514,355844,353857,352037,350359,350027,349561,348400,346601,345421,344389,344127,343017,341895,340036,338218,336532,335396,334393,334122,334557,335515,336520,337045,337860,338404,338875,339968,341785,344251,345522,348103,351214,355564,358781,361028,362979,365192,368268,371067,373317,374963,376760,378157,379791,381773,383782,385556,386679,387427,387558,387285,387633,389346,392385,395473,397603,398217,399264,400373,402497,404074,405565,407265,408837,409985,412071,414222,416856,419302,422217,424589,425527,426003,427755,429503,432357,434224,436208,437607,439677,442442,445057,447692,450530,452036,454014,455595,458821,461045,463757,466351,469856,472485,474961,476940,478508,479811,480611,482091,483145,484554,485904,486762,486400,485563,484996,485455,485590,486308,487675,489082,490349,491842,494471,496546,499132,500588,501660,501408,503202,508234,514801,522035,528666,535485,541022,547178,552412,558511,565726,575692,585551,593462,598451,602999,607302,612114
395057,11,"San Francisco, CA",Msa,CA,356882,358791,361452,368725,377903,386443,393919,400071,407395,414190,421462,428976,435063,441069,447784,455432,461492,465349,468341,471320,473690,474893,475719,475170,474500,474532,476100,479718,483702,489385,495134,501295,506331,510238,513919,517125,520502,524050,527638,531350,533306,534920,536700,540517,545006,550537,555565,561145,568254,576372,586606,595930,605592,614795,624454,633561,643125,652374,662741,673205,684101,695720,706928,719178,731082,742010,750314,758044,765624,773817,779440,783389,785816,789284,793326,795416,794725,793385,791593,790977,787952,784531,782676,782178,784057,781518,779232,775818,772604,768556,764686,761163,756849,749649,742433,732148,724752,718501,712403,705422,696651,688310,678428,667568,656372,646432,635845,628048,616654,609237,601885,595384,588915,585895,583588,577971,570457,569445,574409,582889,589291,592559,593106,593251,594571,593831,590260,587719,583763,580893,576192,571544,567723,563197,560595,557216,552921,547260,544753,540463,538785,534857,533236,531786,529449,529381,529746,532534,537806,545877,552606,560292,566761,575962,585948,596706,611463,624280,639174,652314,667977,680348,691043,698542,706937,716078,727326,740920,751070,761601,765317,770276,769848,769668,768631,770717,775201,781731,789777,798295,804840,813993,823938,834131,841484,848831,855717,865517,877597,889500,896840,905382,918307,930146,932858,934462,935296,937927,932233,928455,926283,932460,937906,945002,949745,955199,960074,964844,970084,975903,983027,989807,1000949,1011423,1025489,1038792,1052991,1063626,1076494,1091134,1105387,1116608,1124065,1132565,1136292,1137686,1133442,1123734,1115603,1111666,1110291,1109787,1109219,1108664,1108114,1105543,1105288,1103832,1104098,1107813,1116494,1124163,1134974,1136282,1126782,1116663,1117848,1133637,1146094,1156864,1165341,1171552,1176327,1185652,1200879,1221640,1250101,1283017,1316538,1337274,1349477,1353925,1363676,1374739
394532,12,"Detroit, MI",Msa,MI,141030,141337,141886,142895,144051,145180,146476,147623,148591,149374,150370,151435,152476,153314,154067,154763,155531,156256,156946,157663,158428,159151,159747,160360,161062,161687,162164,162472,162754,163173,163485,163909,164224,164729,165179,165669,166144,166618,166859,167227,167652,168170,168478,168812,169258,169883,170441,170979,171507,171874,172325,172609,173076,173493,173971,174440,174875,175356,175718,176107,176511,176775,177013,177208,177577,177768,177844,178006,178317,178664,178896,179110,179340,179578,179627,179500,179227,178891,178450,177852,177159,176390,175592,174667,173517,172323,171030,169993,168784,167796,166664,165671,164174,162431,160719,159383,157984,156371,154232,151614,148713,145790,142665,139042,135837,133624,131659,128794,124611,120449,116803,114341,112521,110813,109637,108237,107019,105172,103625,102183,101579,100724,100237,99793,99973,100399,100161,99695,98780,97955,96807,95665,94383,93502,92808,92167,91536,90805,90338,90102,90136,90184,90115,89931,89703,89469,89876,90362,91308,92296,93639,94616,95219,95978,96787,97589,98294,99465,100996,102672,104430,106280,108351,110459,112539,114335,115949,117604,119338,120921,122189,123304,124348,125615,126616,127159,127180,127240,127630,128203,128950,129849,130873,131803,132475,133048,133435,133762,133809,133974,134303,135121,136042,137132,137867,139350,140736,142243,143086,143617,144305,145111,145962,146684,147656,148912,150360,151734,153267,154593,155249,155731,156293,157066,158054,159023,160580,162234,163999,165674,167049,168215,168906,169397,170125,170813,171721,172685,173767,174815,175448,176031,176871,177667,178184,178195,178321,178438,178749,179095,180062,181263,183258,184829,185148,184185,183857,185318,187968,190944,193879,196776,199034,201448,203649,205832,208640,212291,216080,219354,221563,223666,224705,226372
395025,13,"Riverside, CA",Msa,CA,143930,144671,145311,146611,147782,149001,150180,151578,152947,154415,155747,157083,158445,159552,160881,162192,163693,165151,166859,168858,170708,172357,173847,175494,176970,178245,179412,180718,182368,184587,187052,190105,193100,196032,198782,201276,203819,205799,208145,210990,214572,218163,221726,225646,229433,233597,237561,241694,245220,249307,254271,259936,265664,272613,280586,290366,298135,305364,310439,317640,323111,329869,334772,342562,347877,353797,358661,365086,371524,377347,382232,386111,390049,393778,398111,401664,404948,407785,409890,411648,412924,413781,414037,413665,413175,413477,412298,410183,406125,401972,397295,391375,384701,377903,371645,365790,359887,351607,340225,327212,314910,303594,290994,278790,267418,259330,250695,241754,232735,227852,224088,220195,214904,211786,209423,207084,203815,201960,202311,204072,206339,206996,207748,208435,209911,210247,209936,208275,207889,206494,206774,206743,207191,206606,205732,204441,203825,202263,201175,199902,199128,198331,198132,197882,197933,197179,197108,197479,198345,199570,200986,203484,206475,208699,210620,212806,216492,219947,223932,227955,233181,238551,243845,247523,252646,258963,265994,271201,275504,279856,282901,284579,286371,288070,288966,289530,289627,291014,291654,292592,293427,294619,295755,297411,298532,300057,300679,302159,303762,305495,306924,308685,310610,312211,313854,315434,317455,318802,320262,321867,322938,324168,325054,326529,328265,329816,331771,334144,336365,339104,339766,341756,343293,346207,348085,350036,352344,355847,358992,361769,364445,366642,368409,369458,370695,371467,372240,372527,374109,375249,376972,377949,378734,379119,379420,379989,380163,381701,382501,384755,385351,386928,388404,390781,392105,393019,395313,399930,405614,411198,417082,423442,429577,436025,443201,452542,464176,477294,492360,506166,517907,524940,529436,534393
394976,14,"Phoenix, AZ",Msa,AZ,141680,142054,142504,143389,144271,144940,145658,146338,147159,147863,148568,149261,149952,150632,151307,151966,152614,153247,153823,154416,155011,155685,156401,157022,157533,157981,158542,159134,159660,160312,161022,161944,162595,163268,163813,164521,165175,165900,166487,167180,167841,168609,169355,170212,171258,172271,173122,173808,174431,175313,176416,177736,179354,181048,183614,186541,189202,191985,194770,198639,202751,208160,213329,219506,226332,235702,245930,255737,266070,274562,282897,287085,288656,292644,297425,302938,304777,305467,304331,301781,298296,296859,294410,292316,289808,288484,287846,287677,287397,286094,283917,281073,277888,274913,270558,266179,261597,255935,250187,242899,238039,232882,227281,219874,212925,207521,200229,192905,186263,183056,179746,176326,172156,169051,166606,164560,162647,159870,159598,159685,160337,159203,157953,157588,156789,156050,153201,151177,148353,147033,145205,143451,141098,139294,138330,136785,135235,133449,132920,132742,132778,132969,133071,134380,135215,136496,137057,139657,143506,147678,151188,154491,158342,161846,165221,167198,169930,171766,174411,176007,178007,180812,184567,187591,189964,191593,192028,193547,195611,198726,199564,199155,198906,199133,199082,199134,198805,199122,200098,201405,202158,202823,204724,206651,208453,209185,210753,212132,213999,214993,215699,216270,218194,219954,221335,222307,223340,224304,224489,225121,226209,227953,229546,230344,231150,232502,234286,235623,236708,237838,239566,240532,241985,243275,244611,245403,246854,249128,251433,253240,254764,256080,257534,259017,260890,262087,263136,264110,265479,266760,268127,268988,269780,270563,271674,273536,275144,276807,278383,280412,282421,284480,287480,291564,294265,295992,297981,302365,307587,312837,318165,324265,331446,337719,346283,353033,364837,376184,389181,399407,407572,415240,421388,427451
395078,15,"Seattle, WA",Msa,WA,218561,219584,220426,222077,223717,225089,226575,227610,228526,229299,230242,231487,232848,234296,235732,236975,237810,238687,239438,240523,241237,242256,243066,244333,245253,246310,247216,248080,248696,249096,249607,250336,251006,251717,252325,252542,253268,253929,255413,256594,258214,259564,260875,262333,263658,265019,265888,267237,268887,270731,272373,274328,276879,279976,282690,285159,287437,289692,292161,294974,298201,300785,304026,307681,312090,317260,322820,329109,334208,338836,343194,347611,350904,355381,359850,365664,370856,375950,380842,385221,388865,392118,394038,395030,395407,396935,400197,404273,407023,408451,408683,409652,409817,408152,405174,402569,400536,398045,395216,391345,387184,382545,378762,373830,368987,364320,360359,355752,351678,347277,343155,337373,332591,328507,326338,324254,322587,321491,321197,320975,319048,317287,315395,315806,316224,315364,312736,308863,305620,301595,298069,294762,292489,290940,288598,286181,281697,278582,275195,272975,270214,267643,265555,263596,262282,260176,259584,259506,261573,264186,267166,269388,271419,273945,277133,279944,281992,285343,289435,294406,298675,302155,305816,309158,312450,315021,317245,319968,323364,326418,327906,328720,329111,331461,332765,333749,333727,335200,337294,340531,344397,347540,350517,352549,355686,357812,360191,363279,366526,369721,372930,376578,380182,384836,389616,394430,397960,401093,404216,406711,409196,411566,415639,420773,426358,432022,436959,442239,446734,451282,455735,459681,463231,467781,472081,477908,484561,492743,500413,505729,508636,509263,508315,507853,509244,510740,512075,512147,513061,512463,511938,509940,508869,507393,507227,508102,509262,510690,514146,519850,526895,532816,538816,543141,543154,542626,544305,552223,561440,572040,581233,588112,595134,602515,611599,621901,633941,651545,667217,680577,688876,696463,707417,718944
394865,16,"Minneapolis-St Paul, MN",Msa,MN,153351,154117,154701,156081,157374,158879,160460,162953,165199,167483,169035,170981,172734,174400,176171,178048,179766,181431,183192,185322,187575,189948,192051,193725,195047,196157,197265,198315,199908,201395,203063,204465,206005,207487,209010,210749,212442,214014,215506,216987,218576,219984,221479,222895,224431,225792,227274,228721,230101,231558,232958,234705,236421,238327,239966,241456,242898,244183,245232,246307,247804,249479,250760,252281,253871,255521,256651,257403,258313,259160,260244,260966,261436,261772,262020,262523,262828,263334,263311,263111,262388,261876,261226,260971,260836,260882,260557,260045,259295,258559,257410,256396,255180,254197,252630,250643,248234,245445,242892,240712,239119,237885,236226,233725,230753,227735,225112,222602,220146,217802,215111,212998,211867,211653,211626,211572,211117,210333,209399,209050,209008,209409,210236,211025,211550,211195,210342,208564,206142,203597,201506,199098,197020,194596,193239,191475,189834,187883,186098,184613,183221,181977,180640,179218,178228,177771,178473,179317,180272,181390,182657,184133,185597,187375,189204,190954,192828,194321,195939,197364,199835,202060,204409,206307,208200,209867,211252,212441,214072,216211,219120,221392,222760,223013,222838,222212,221431,220678,220442,220910,221613,223608,225596,227658,228394,228537,228756,228950,229509,229857,230689,231851,233679,235820,237804,239215,239585,239815,240287,241390,242346,243406,244516,245894,247265,248935,250905,253087,254906,256134,256955,257422,258110,258773,260104,261985,264381,266904,269082,270921,272148,272909,273512,274583,275809,277155,278326,279840,281396,282761,283226,283646,284048,284768,285203,285493,286270,287364,288749,290376,291762,293212,294407,295736,296534,297062,297875,300005,302985,306831,310553,313953,317383,320263,323484,325801,329667,334292,339997,343989,346725,348430,350582,353505
395056,17,"San Diego, CA",Msa,CA,227972,229214,230557,233554,236428,240155,244019,248177,251829,255026,258394,261283,263815,267017,271250,276406,280605,283625,285813,288062,290736,293607,296475,298600,300817,302991,305981,309434,313733,318302,323822,329590,335519,341535,346941,353026,357956,362814,367887,373310,379373,384157,390255,395432,402199,407926,413781,415311,420296,427720,438275,446823,455664,470856,484744,497782,507005,516776,524262,530803,534613,538383,545069,553430,561706,564423,565443,566615,567673,568374,568446,568507,570316,569797,570216,569384,571161,570331,567393,562833,559083,556404,555237,553369,552051,549682,543717,537882,531520,527550,522093,518681,513675,509149,502897,498731,492277,484382,475396,468688,460364,451936,441673,432236,420769,411475,402907,397491,392442,389767,388379,383412,380552,374239,373521,370304,371749,372232,376470,380037,383602,385277,387501,391525,392107,391828,388871,386744,383297,378758,375264,374181,373489,372675,369915,368553,366888,366304,364475,360657,356897,354128,353441,352359,353317,354313,355418,354864,355594,358222,360832,363272,365320,368601,372485,379903,386440,392934,398933,405809,412637,420989,429659,438030,442154,444849,447805,451287,457655,465269,466216,464550,460684,460566,460921,458283,458661,459516,464100,466067,466531,467191,472111,475766,479542,479668,478808,479554,481999,486617,490230,495173,503042,506326,505595,505039,506462,509835,508334,510732,513726,519994,523245,525989,526089,529209,533216,538565,543729,547560,549065,550044,552473,557822,561276,565182,571262,577813,582016,581811,581230,582309,584382,587479,588665,590941,591873,591525,587770,585420,585058,588097,589727,591603,593878,595868,596439,596999,599023,601544,604498,607742,613396,617337,620259,620500,624083,630771,640888,651938,664033,674684,684131,692533,702798,716875,737932,762185,786101,800783,810529,815279,822836,834199
395121,18,"St. Louis, MO",Msa,MO,114724,114944,115207,115777,116355,116990,117712,118546,119357,120138,121069,121854,122353,122665,123122,123881,124686,125513,126293,126939,127662,128390,129222,130061,130839,131606,132239,132871,133544,134328,135179,135912,136674,137455,138325,139091,139848,140599,141316,141994,142766,143673,144578,145516,146564,147742,148678,149611,150369,151107,151678,152283,153133,154000,154987,155751,156349,156864,157467,158245,158993,159667,160365,161055,161906,162668,163431,164202,165030,165867,166613,167348,167993,168639,169179,169722,170209,170629,171019,171227,171462,171741,172134,172374,172544,172519,172568,172596,172643,172704,172692,172567,172283,171896,171378,170852,170304,170066,169717,169027,168250,167470,167013,166464,165953,165241,164448,163568,162807,162272,162065,161748,161146,160193,159255,158456,157765,157426,157492,157761,157950,157604,157314,157284,157483,157305,156719,155942,155139,154128,153161,152067,151060,150167,149322,148522,147581,146815,145898,144882,143975,143110,142312,141463,140870,140458,140461,140808,141329,141543,141426,141278,141250,141032,141105,141216,141995,142400,142850,143149,143557,143923,144011,144152,144100,144366,144371,144491,144220,144207,144292,144878,145848,146832,147576,147878,148004,148112,148176,148348,148272,148559,148882,149651,150224,150811,151189,151596,151950,152305,152550,153086,153579,154257,154742,155306,155906,156595,157275,157704,158225,158980,159937,160635,161222,161894,162677,163406,163818,164269,164728,165507,166388,167171,167701,168148,168700,169257,170007,170591,171187,171471,171983,172607,173181,173947,174682,175673,176780,178026,178918,179234,179376,179454,179578,179635,179860,180246,180689,181528,182300,183228,183629,184190,184324,185026,186208,188136,190264,192389,194549,196582,198617,200433,202753,205302,208677,212363,215931,218276,219557,220480,222102,224320
395148,19,"Tampa, FL",Msa,FL,103884,104092,104375,105062,105868,106690,107385,108159,108965,109745,110490,111259,111998,112826,113564,114421,115157,115947,116762,117604,118515,119389,120305,121291,122300,123236,124204,125232,126292,127299,128277,129359,130388,131391,132381,133513,134687,135903,137102,138429,139800,141083,142410,143727,145125,146595,147934,149310,150426,151683,153143,154813,156620,158663,161182,163966,166739,169056,171207,173378,175898,178743,181820,185626,189325,193323,197289,201630,206389,210347,214090,217147,220071,223169,226893,231241,234266,236478,237491,239098,239544,239202,237841,235719,234681,233990,233654,232944,231796,229835,226705,223180,219949,216482,213661,209992,206714,202610,199285,195890,192614,189419,186230,182904,179556,176057,172182,168524,165331,162448,159835,156809,154400,151989,150172,148026,146202,144647,144078,143423,143249,143019,142851,142591,142285,141856,140847,139561,137921,136370,134657,133356,131714,129795,128007,126205,124804,123238,121991,120880,120195,120068,120015,119881,119388,119337,119497,119917,120254,120693,121421,122312,123073,123973,124636,125859,127172,128801,130079,131324,132971,134758,136826,138579,140386,142127,143751,145255,146026,146946,147838,148804,149714,150350,151004,151162,151707,152876,154307,155749,156615,157705,158222,159076,159533,160519,161405,162408,163547,164821,166110,167630,169303,171292,172928,174344,175620,176617,177748,178950,180383,181459,183167,184915,186598,187492,188356,189988,191631,193349,194639,196253,197569,198889,200224,201575,202885,204557,206588,208454,209623,210614,211500,212652,213940,215306,216717,218326,219937,220666,221020,221370,222021,222410,223023,223512,224013,224535,225560,226597,227847,229203,231001,232681,233843,235027,236364,238967,241750,244961,248678,252632,257049,261154,265469,269814,275068,282932,292116,301139,308830,315281,322029,327618
394358,20,"Baltimore, MD",Msa,MD,154981,155156,155481,156100,156806,157472,158041,158741,159405,160151,160673,161260,161783,162259,162633,163260,163965,164913,165795,166921,168024,168994,169826,170712,171818,173109,174350,175612,177166,178965,180841,182657,184447,186290,188094,189985,191686,193352,195012,196969,199014,201406,203930,206607,209164,211704,214194,216745,219094,221370,223571,226527,230196,234243,237867,242300,246689,251247,255352,259242,262827,265447,268694,272790,277736,283124,288877,295150,299804,304016,306995,310519,313287,316423,319400,323082,326426,329580,331881,333105,334268,334787,334785,334282,334223,334744,335262,335669,335899,335993,335692,335559,335160,334449,332215,329860,327974,327224,326619,324914,322737,319979,316836,313367,310072,307195,304896,302258,299705,297276,295003,292387,289252,286912,285198,284170,282615,281351,280171,279347,278819,278419,278248,278584,279225,279306,278293,275847,273235,270635,268208,265596,263498,262241,261518,260354,259299,258264,256892,255246,253580,252548,251429,250629,249648,249468,249723,250452,250848,250812,250691,250421,250406,250519,251159,251595,252410,253374,255166,256684,258352,259614,260928,261759,262825,263963,265877,267211,268332,268865,269111,269759,269555,269356,268458,268148,267546,267241,266995,267066,267112,267219,267480,267328,267409,267027,266739,266296,266660,266940,266894,267220,267783,268939,269365,270363,271308,271836,272332,272416,273445,274053,275370,276486,277638,278202,278740,279949,280682,281234,280702,280409,280487,281129,282353,283660,284891,285877,287042,288020,288739,289087,289729,290305,290856,290964,291466,291683,292320,292890,293398,293732,293928,293982,294180,294027,293806,293429,293577,294179,295078,295536,296363,296823,297417,298050,299773,302424,305496,308960,312448,316204,318967,322271,325576,329489,332944,337007,341154,344617,346813,348401,350738,353016
394530,21,"Denver, CO",Msa,CO,196727,198060,199216,201790,204205,206771,209167,211797,214517,217167,219844,222366,224993,227337,229757,232022,234070,235738,237475,239186,240714,241911,242947,243682,243986,244495,245399,246481,247501,248269,249068,249434,249842,250279,250825,251088,251097,251161,251620,251909,251848,251628,251667,251794,252036,252276,253002,253667,254076,254190,254388,254991,255660,256361,256951,257550,257640,257922,258117,258986,259796,260333,260712,261020,261685,262140,262734,263154,263420,263799,264138,264627,265057,265199,265408,265449,265951,266253,266270,266314,265715,265092,264266,263973,263664,262857,262429,262346,262851,263174,263384,263295,262562,261392,259872,257990,256477,255202,254382,253503,252529,251812,250459,249314,248401,247850,247139,246183,245268,244897,244842,244812,244813,244669,244273,243944,243733,243943,244037,244341,245200,246490,247496,247657,247182,246212,245098,243732,242357,240980,239955,239126,238420,237488,236539,235893,234742,233923,233104,232899,232842,232798,232838,232798,233023,233467,234015,235024,236743,239015,241304,242955,244707,246512,248592,250516,252782,255407,258117,260327,262157,264138,266615,269281,271623,273488,275153,277378,279355,281640,283081,284697,286435,288297,290278,291576,293424,295645,298631,301909,305933,310171,314100,317575,320595,323618,326337,329589,333051,336899,340598,344476,347603,351066,354350,357762,360424,362407,364643,366807,368900,371113,373918,377176,380598,384265,387951,391082,393325,395192,396360,397489,399309,401948,404759,408005,410858,413678,415988,418832,421598,424008,425972,427876,430091,432239,434742,436082,437111,438266,439325,440193,439716,439541,439155,439458,439883,440637,441581,443462,446311,448478,450327,451823,453248,454267,455685,458849,463210,468498,474208,480207,486522,493312,500925,509553,521152,534440,548177,558140,565338,571526,579107,588328
394982,22,"Pittsburgh, PA",Msa,PA,88080,88306,88517,88889,89316,89650,90056,90311,90680,90912,91215,91543,91957,92415,92812,93263,93638,94064,94517,94994,95422,95752,96074,96434,96772,97186,97618,98057,98482,98746,99196,99817,100364,100794,100922,101164,101537,101816,102054,102311,103011,104113,105000,105501,105567,105646,105463,105611,105539,106088,106540,106938,107360,107832,108513,108944,109360,109834,110348,110779,111215,111100,111205,111693,112572,113304,113725,114283,114603,114879,115149,115483,115777,116028,116386,116724,117074,117483,117701,117711,117601,117682,117812,117949,118026,118215,118373,118370,118484,118537,118927,119199,119642,119914,120188,120286,120362,120250,120112,120180,120208,120232,120117,120027,120037,119968,119892,119353,118882,118954,119228,119494,119608,119864,120118,119884,119679,119746,120322,121089,121861,122608,123559,124537,125124,125271,125129,124909,124785,124351,123954,123363,123210,122992,122836,122439,122203,121889,121712,121635,121802,121704,121579,121403,121467,121550,121692,122001,122599,123117,123369,123505,123610,123821,123849,124174,124409,124901,125025,125343,125574,126037,126542,126903,127173,127295,127477,127562,127880,128394,129084,129541,129685,129794,130044,130329,130577,130708,130922,131300,131521,131693,131863,132374,133152,133843,134299,134653,135003,135407,135634,135934,136640,137653,138496,139011,139168,139527,139711,140148,140202,140438,140552,141141,141048,141213,141428,142366,143084,143543,144007,144639,145354,145904,146401,146877,147476,147820,149013,150197,151395,151853,152275,152788,153261,153806,154308,154853,155534,156463,157076,157345,157956,158675,159309,159517,159616,160095,160885,161824,162343,162706,163457,164235,164256,164331,165218,167306,169810,172314,174686,176733,179180,,182255,184082,188359,192467,195828,197571,198536,199439,200111,201584
